,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
1077,2021-01-22,Anderlecht,Waasland-Beveren,0.0,0.0,D,0.0,0.0,D,26.0,4.0,10.0,0.0,9.0,9.0,13.0,1.0,1.0,0.0,0.0,0.0
1078,2021-01-21,Genk,Gent,1.0,1.0,D,1.0,1.0,D,6.0,16.0,3.0,6.0,12.0,25.0,0.0,4.0,2.0,4.0,1.0,0.0
1079,2021-01-21,Waregem,Oud-Heverlee Leuven,2.0,3.0,A,2.0,1.0,H,11.0,17.0,5.0,8.0,12.0,9.0,5.0,9.0,1.0,0.0,0.0,0.0
1080,2021-01-20,Antwerp,Cercle Brugge,1.0,0.0,H,0.0,0.0,D,10.0,8.0,1.0,1.0,9.0,14.0,2.0,8.0,2.0,3.0,0.0,0.0
1081,2021-01-20,Club Brugge,Oostende,2.0,1.0,H,1.0,1.0,D,14.0,10.0,6.0,4.0,11.0,12.0,5.0,3.0,1.0,1.0,0.0,0.0
1082,2021-01-20,Eupen,Beerschot VA,3.0,1.0,H,2.0,1.0,H,13.0,5.0,5.0,3.0,8.0,14.0,7.0,4.0,0.0,2.0,0.0,1.0
1083,2021-01-20,Mechelen,Standard,0.0,4.0,A,0.0,1.0,A,13.0,11.0,3.0,5.0,17.0,14.0,4.0,0.0,1.0,1.0,0.0,0.0
1084,2021-01-20,Kortrijk,St Truiden,0.0,2.0,A,0.0,2.0,A,29.0,8.0,7.0,2.0,14.0,12.0,9.0,1.0,2.0,0.0,0.0,0.0
1085,2021-01-19,Anderlecht,Charleroi,3.0,0.0,H,2.0,0.0,H,15.0,4.0,4.0,0.0,2.0,16.0,6.0,4.0,0.0,3.0,0.0,0.0
1086,2021-01-19,Mouscron,Waasland-Beveren,1.0,1.0,D,0.0,0.0,D,14.0,8.0,4.0,4.0,14.0,12.0,6.0,6.0,4.0,1.0,0.0,0.0
1087,2021-01-17,St Truiden,Oud-Heverlee Leuven,3.0,1.0,H,2.0,1.0,H,12.0,9.0,4.0,4.0,11.0,17.0,2.0,4.0,2.0,0.0,0.0,1.0
1088,2021-01-17,Beerschot VA,Club Brugge,0.0,3.0,A,0.0,2.0,A,10.0,15.0,4.0,6.0,15.0,6.0,5.0,7.0,3.0,2.0,0.0,0.0
1089,2021-01-17,Cercle Brugge,Standard,0.0,1.0,A,0.0,1.0,A,7.0,5.0,0.0,3.0,22.0,13.0,7.0,3.0,1.0,1.0,0.0,0.0
1090,2021-01-17,Gent,Antwerp,0.0,1.0,A,0.0,0.0,D,10.0,7.0,4.0,1.0,14.0,8.0,5.0,4.0,1.0,3.0,0.0,0.0
1091,2021-01-16,Charleroi,Mechelen,0.0,1.0,A,0.0,0.0,D,10.0,10.0,5.0,1.0,14.0,21.0,7.0,4.0,1.0,1.0,0.0,0.0
1092,2021-01-16,Mouscron,Genk,2.0,0.0,H,1.0,0.0,H,17.0,12.0,12.0,2.0,20.0,16.0,8.0,4.0,2.0,2.0,0.0,1.0
1093,2021-01-16,Waasland-Beveren,Waregem,1.0,5.0,A,0.0,2.0,A,13.0,18.0,7.0,10.0,8.0,7.0,8.0,1.0,2.0,1.0,0.0,0.0
1094,2021-01-16,Oostende,Kortrijk,2.0,1.0,H,1.0,0.0,H,7.0,11.0,2.0,2.0,20.0,13.0,2.0,2.0,2.0,1.0,0.0,0.0
1095,2021-01-15,Eupen,Anderlecht,2.0,0.0,H,0.0,0.0,D,18.0,12.0,4.0,5.0,16.0,9.0,3.0,3.0,2.0,3.0,0.0,1.0
1096,2021-01-13,Beerschot VA,Cercle Brugge,1.0,1.0,D,1.0,0.0,H,3.0,14.0,1.0,2.0,9.0,12.0,2.0,7.0,2.0,1.0,0.0,0.0
1097,2021-01-12,Oostende,Eupen,1.0,1.0,D,0.0,0.0,D,18.0,6.0,4.0,2.0,15.0,10.0,10.0,2.0,2.0,3.0,0.0,1.0
1098,2021-01-11,Standard,Waasland-Beveren,3.0,1.0,H,1.0,0.0,H,20.0,10.0,8.0,5.0,16.0,11.0,5.0,5.0,3.0,1.0,0.0,0.0
1099,2021-01-10,St Truiden,Club Brugge,1.0,2.0,A,0.0,2.0,A,10.0,12.0,3.0,3.0,8.0,13.0,5.0,7.0,1.0,2.0,1.0,0.0
1100,2021-01-10,Oud-Heverlee Leuven,Anderlecht,1.0,0.0,H,0.0,0.0,D,5.0,19.0,1.0,3.0,10.0,9.0,1.0,9.0,1.0,3.0,0.0,0.0
1101,2021-01-10,Beerschot VA,Gent,1.0,1.0,D,1.0,1.0,D,7.0,16.0,3.0,6.0,11.0,11.0,2.0,11.0,4.0,2.0,0.0,0.0
1102,2021-01-10,Mechelen,Antwerp,3.0,0.0,H,0.0,0.0,D,12.0,9.0,5.0,0.0,14.0,10.0,6.0,4.0,1.0,3.0,0.0,0.0
1103,2021-01-09,Oostende,Charleroi,3.0,2.0,H,1.0,1.0,D,19.0,11.0,6.0,3.0,15.0,7.0,6.0,3.0,2.0,0.0,0.0,0.0
1104,2021-01-09,Cercle Brugge,Eupen,1.0,2.0,A,0.0,0.0,D,14.0,12.0,5.0,5.0,12.0,11.0,6.0,8.0,2.0,3.0,0.0,0.0
1105,2021-01-09,Kortrijk,Genk,2.0,1.0,H,1.0,1.0,D,13.0,11.0,6.0,4.0,19.0,11.0,5.0,3.0,1.0,2.0,0.0,0.0
1106,2021-01-09,Waregem,Mouscron,1.0,0.0,H,1.0,0.0,H,6.0,17.0,1.0,5.0,13.0,15.0,2.0,10.0,3.0,2.0,0.0,0.0
1107,2021-01-06,Eupen,Genk,1.0,4.0,A,1.0,2.0,A,20.0,9.0,3.0,4.0,15.0,10.0,6.0,1.0,3.0,1.0,0.0,0.0
1108,2020-12-30,St Truiden,Beerschot VA,1.0,0.0,H,1.0,0.0,H,9.0,12.0,3.0,4.0,10.0,14.0,6.0,3.0,3.0,0.0,0.0,0.0
1109,2020-12-29,Eupen,Waregem,2.0,3.0,A,1.0,0.0,H,17.0,16.0,7.0,9.0,21.0,8.0,3.0,6.0,3.0,2.0,0.0,0.0
1110,2020-12-27,Mechelen,Mouscron,2.0,1.0,H,1.0,0.0,H,10.0,16.0,5.0,6.0,8.0,15.0,5.0,3.0,0.0,1.0,0.0,0.0
1111,2020-12-27,Anderlecht,Beerschot VA,2.0,0.0,H,1.0,0.0,H,27.0,8.0,6.0,2.0,9.0,20.0,7.0,1.0,1.0,4.0,0.0,0.0
1112,2020-12-27,Genk,Waasland-Beveren,1.0,1.0,D,1.0,1.0,D,13.0,8.0,2.0,2.0,9.0,11.0,6.0,5.0,0.0,3.0,0.0,0.0
1113,2020-12-27,Antwerp,Charleroi,2.0,1.0,H,0.0,0.0,D,17.0,6.0,6.0,1.0,13.0,12.0,8.0,2.0,1.0,1.0,0.0,0.0
1114,2020-12-26,Standard,St Truiden,1.0,2.0,A,0.0,2.0,A,18.0,9.0,7.0,5.0,19.0,14.0,7.0,3.0,2.0,2.0,0.0,1.0
1115,2020-12-26,Kortrijk,Gent,1.0,0.0,H,0.0,0.0,D,9.0,13.0,5.0,6.0,21.0,8.0,4.0,3.0,3.0,0.0,0.0,1.0
1116,2020-12-26,Oud-Heverlee Leuven,Oostende,1.0,2.0,A,1.0,0.0,H,9.0,20.0,4.0,6.0,12.0,9.0,4.0,9.0,1.0,3.0,0.0,0.0
1117,2020-12-26,Waregem,Cercle Brugge,1.0,0.0,H,0.0,0.0,D,7.0,14.0,3.0,3.0,17.0,15.0,5.0,7.0,3.0,2.0,0.0,0.0
1118,2020-12-26,Club Brugge,Eupen,3.0,0.0,H,0.0,0.0,D,14.0,9.0,6.0,2.0,9.0,16.0,12.0,2.0,0.0,2.0,1.0,0.0
1119,2020-12-20,Waasland-Beveren,Antwerp,0.0,3.0,A,0.0,3.0,A,9.0,16.0,1.0,7.0,16.0,14.0,5.0,7.0,1.0,4.0,0.0,0.0
1120,2020-12-20,Standard,Mouscron,0.0,1.0,A,0.0,1.0,A,13.0,10.0,6.0,4.0,13.0,14.0,5.0,1.0,4.0,1.0,0.0,0.0
1121,2020-12-20,Oud-Heverlee Leuven,Mechelen,1.0,2.0,A,0.0,2.0,A,12.0,29.0,5.0,12.0,12.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0
1122,2020-12-20,Club Brugge,Gent,0.0,1.0,A,0.0,0.0,D,22.0,6.0,9.0,2.0,13.0,18.0,15.0,0.0,3.0,3.0,0.0,0.0
1123,2020-12-19,Genk,Kortrijk,2.0,0.0,H,1.0,0.0,H,13.0,7.0,5.0,1.0,14.0,16.0,4.0,1.0,1.0,2.0,0.0,0.0
1124,2020-12-19,Waregem,St Truiden,0.0,2.0,A,0.0,0.0,D,12.0,11.0,1.0,6.0,17.0,16.0,6.0,4.0,4.0,2.0,1.0,0.0
1125,2020-12-18,Charleroi,Anderlecht,1.0,0.0,H,0.0,0.0,D,10.0,7.0,4.0,2.0,15.0,12.0,3.0,3.0,3.0,0.0,0.0,0.0
1126,2020-12-17,Mechelen,Club Brugge,0.0,3.0,A,0.0,0.0,D,10.0,21.0,3.0,8.0,10.0,11.0,6.0,3.0,3.0,0.0,0.0,0.0
1127,2020-12-16,Gent,Waasland-Beveren,3.0,0.0,H,1.0,0.0,H,17.0,9.0,7.0,1.0,12.0,17.0,4.0,4.0,1.0,2.0,0.0,0.0
1128,2020-12-16,Kortrijk,Standard,2.0,1.0,H,2.0,0.0,H,10.0,17.0,4.0,6.0,12.0,17.0,6.0,5.0,3.0,1.0,0.0,0.0
1129,2020-12-16,Antwerp,Waregem,0.0,1.0,A,0.0,1.0,A,11.0,17.0,2.0,5.0,11.0,11.0,2.0,4.0,2.0,3.0,0.0,0.0
1130,2020-12-15,Anderlecht,Oostende,2.0,1.0,H,1.0,0.0,H,9.0,14.0,5.0,3.0,12.0,16.0,2.0,3.0,0.0,3.0,1.0,0.0
1131,2020-12-15,Cercle Brugge,Charleroi,3.0,4.0,A,2.0,0.0,H,10.0,21.0,5.0,7.0,13.0,13.0,2.0,9.0,3.0,2.0,1.0,0.0
1132,2020-12-15,Mouscron,Oud-Heverlee Leuven,2.0,2.0,D,0.0,1.0,A,17.0,12.0,7.0,9.0,9.0,9.0,6.0,4.0,5.0,2.0,0.0,0.0
1133,2020-12-13,Mechelen,Waasland-Beveren,2.0,3.0,A,1.0,0.0,H,12.0,10.0,5.0,5.0,13.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0
1134,2020-12-13,Gent,Standard,2.0,1.0,H,1.0,1.0,D,14.0,8.0,6.0,3.0,23.0,9.0,3.0,3.0,0.0,1.0,0.0,0.0
1135,2020-12-13,Antwerp,Club Brugge,0.0,2.0,A,0.0,1.0,A,9.0,13.0,1.0,5.0,11.0,15.0,2.0,9.0,3.0,1.0,1.0,0.0
1136,2020-12-12,St Truiden,Charleroi,1.0,2.0,A,1.0,1.0,D,17.0,11.0,3.0,4.0,5.0,17.0,9.0,5.0,2.0,2.0,1.0,0.0
1137,2020-12-12,Cercle Brugge,Oostende,0.0,1.0,A,0.0,1.0,A,8.0,14.0,4.0,4.0,12.0,9.0,3.0,3.0,4.0,0.0,1.0,0.0
1138,2020-12-12,Kortrijk,Oud-Heverlee Leuven,0.0,3.0,A,0.0,0.0,D,20.0,10.0,5.0,4.0,13.0,13.0,12.0,1.0,2.0,1.0,0.0,0.0
1139,2020-12-12,Mouscron,Beerschot VA,3.0,1.0,H,1.0,0.0,H,16.0,11.0,7.0,2.0,13.0,9.0,2.0,7.0,0.0,2.0,0.0,0.0
1140,2020-12-11,Anderlecht,Genk,1.0,0.0,H,0.0,0.0,D,15.0,4.0,5.0,1.0,19.0,12.0,7.0,5.0,3.0,3.0,0.0,0.0
1141,2020-12-08,Oud-Heverlee Leuven,Mouscron,2.0,0.0,H,0.0,0.0,D,11.0,8.0,3.0,5.0,9.0,18.0,2.0,2.0,0.0,5.0,0.0,0.0
1142,2020-12-07,Charleroi,Kortrijk,0.0,0.0,D,0.0,0.0,D,1.0,13.0,0.0,6.0,12.0,11.0,7.0,7.0,4.0,2.0,0.0,0.0
1143,2020-12-06,Oostende,Gent,2.0,1.0,H,0.0,1.0,A,7.0,7.0,3.0,2.0,10.0,19.0,3.0,6.0,2.0,4.0,0.0,0.0
1144,2020-12-06,Standard,Mechelen,2.0,2.0,D,1.0,0.0,H,17.0,14.0,5.0,9.0,10.0,13.0,7.0,4.0,2.0,1.0,0.0,0.0
1145,2020-12-06,Beerschot VA,Eupen,0.0,1.0,A,0.0,1.0,A,19.0,18.0,4.0,8.0,8.0,15.0,11.0,7.0,3.0,2.0,0.0,0.0
1146,2020-12-06,Genk,Antwerp,4.0,2.0,H,2.0,1.0,H,20.0,10.0,10.0,2.0,8.0,12.0,5.0,4.0,1.0,3.0,0.0,0.0
1147,2020-12-05,Club Brugge,St Truiden,1.0,0.0,H,0.0,0.0,D,16.0,6.0,5.0,3.0,11.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0
1148,2020-12-05,Oud-Heverlee Leuven,Cercle Brugge,2.0,1.0,H,1.0,0.0,H,11.0,15.0,4.0,5.0,10.0,11.0,1.0,5.0,2.0,2.0,1.0,0.0
1149,2020-12-05,Waasland-Beveren,Mouscron,2.0,0.0,H,0.0,0.0,D,12.0,6.0,5.0,2.0,9.0,8.0,7.0,2.0,1.0,2.0,0.0,0.0
1150,2020-12-04,Waregem,Anderlecht,2.0,2.0,D,1.0,1.0,D,8.0,21.0,2.0,6.0,13.0,12.0,1.0,4.0,1.0,2.0,0.0,0.0
1151,2020-12-03,Eupen,Mechelen,1.0,1.0,D,1.0,0.0,H,10.0,25.0,3.0,6.0,7.0,7.0,2.0,8.0,0.0,2.0,0.0,0.0
1152,2020-12-02,Charleroi,Waasland-Beveren,0.0,2.0,A,0.0,1.0,A,11.0,11.0,4.0,4.0,14.0,9.0,4.0,7.0,1.0,3.0,1.0,0.0
1153,2020-12-01,Mouscron,St Truiden,3.0,2.0,H,1.0,0.0,H,10.0,18.0,6.0,7.0,12.0,13.0,2.0,8.0,3.0,3.0,0.0,0.0
1154,2020-11-30,Antwerp,Oud-Heverlee Leuven,3.0,2.0,H,2.0,2.0,D,29.0,16.0,9.0,4.0,9.0,20.0,11.0,2.0,3.0,5.0,0.0,0.0
1155,2020-11-29,Kortrijk,Oostende,3.0,1.0,H,1.0,1.0,D,19.0,15.0,10.0,9.0,11.0,12.0,5.0,6.0,0.0,3.0,0.0,0.0
1156,2020-11-29,Anderlecht,Standard,0.0,0.0,D,0.0,0.0,D,7.0,12.0,1.0,3.0,14.0,11.0,2.0,6.0,2.0,2.0,0.0,0.0
1157,2020-11-29,Gent,Waregem,0.0,3.0,A,0.0,2.0,A,13.0,10.0,4.0,5.0,15.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0
1158,2020-11-29,Mechelen,Beerschot VA,2.0,3.0,A,2.0,1.0,H,12.0,9.0,3.0,5.0,12.0,11.0,3.0,2.0,4.0,2.0,1.0,0.0
1159,2020-11-28,Mouscron,Club Brugge,0.0,0.0,D,0.0,0.0,D,4.0,14.0,3.0,1.0,20.0,15.0,1.0,4.0,2.0,3.0,0.0,0.0
1160,2020-11-28,Cercle Brugge,Genk,1.0,5.0,A,0.0,4.0,A,8.0,18.0,2.0,11.0,9.0,5.0,2.0,6.0,2.0,0.0,0.0,0.0
1161,2020-11-28,St Truiden,Waasland-Beveren,1.0,1.0,D,1.0,0.0,H,8.0,14.0,4.0,4.0,14.0,13.0,10.0,7.0,3.0,1.0,0.0,0.0
1162,2020-11-27,Eupen,Charleroi,3.0,1.0,H,1.0,0.0,H,6.0,15.0,3.0,2.0,14.0,11.0,6.0,3.0,1.0,5.0,0.0,0.0
1163,2020-11-25,Cercle Brugge,Mouscron,1.0,2.0,A,0.0,0.0,D,13.0,9.0,3.0,2.0,12.0,11.0,4.0,5.0,4.0,2.0,0.0,0.0
1164,2020-11-24,Waasland-Beveren,Oostende,2.0,0.0,H,0.0,0.0,D,14.0,12.0,5.0,2.0,10.0,13.0,2.0,6.0,2.0,2.0,0.0,0.0
1165,2020-11-23,Oud-Heverlee Leuven,St Truiden,2.0,2.0,D,1.0,1.0,D,18.0,10.0,7.0,3.0,16.0,19.0,4.0,1.0,1.0,4.0,0.0,0.0
1166,2020-11-22,Genk,Mouscron,4.0,1.0,H,1.0,1.0,D,15.0,17.0,10.0,3.0,10.0,22.0,5.0,3.0,1.0,4.0,0.0,0.0
1167,2020-11-22,Charleroi,Gent,0.0,1.0,A,0.0,1.0,A,5.0,9.0,3.0,4.0,10.0,18.0,3.0,4.0,1.0,2.0,0.0,0.0
1168,2020-11-22,Waregem,Mechelen,1.0,2.0,A,0.0,1.0,A,5.0,9.0,1.0,3.0,11.0,26.0,3.0,4.0,0.0,2.0,0.0,0.0
1169,2020-11-22,Beerschot VA,Anderlecht,2.0,1.0,H,1.0,0.0,H,13.0,13.0,10.0,2.0,21.0,17.0,5.0,3.0,2.0,2.0,0.0,0.0
1170,2020-11-21,Club Brugge,Kortrijk,1.0,0.0,H,0.0,0.0,D,17.0,5.0,4.0,2.0,8.0,18.0,7.0,2.0,0.0,3.0,0.0,0.0
1171,2020-11-21,Oostende,Antwerp,1.0,1.0,D,0.0,0.0,D,14.0,12.0,3.0,5.0,13.0,8.0,7.0,5.0,1.0,1.0,0.0,0.0
1172,2020-11-21,Waasland-Beveren,Cercle Brugge,0.0,2.0,A,0.0,1.0,A,12.0,9.0,5.0,5.0,11.0,11.0,5.0,7.0,4.0,3.0,1.0,0.0
1173,2020-11-21,Standard,Eupen,2.0,2.0,D,1.0,1.0,D,14.0,11.0,6.0,5.0,11.0,22.0,3.0,3.0,2.0,0.0,1.0,0.0
1174,2020-11-08,Cercle Brugge,Waregem,1.0,3.0,A,0.0,2.0,A,14.0,16.0,5.0,6.0,8.0,13.0,4.0,8.0,3.0,3.0,0.0,0.0
1175,2020-11-08,Gent,Anderlecht,1.0,1.0,D,0.0,1.0,A,8.0,10.0,3.0,3.0,20.0,13.0,2.0,7.0,3.0,4.0,0.0,0.0
1176,2020-11-08,Oostende,Club Brugge,1.0,3.0,A,1.0,1.0,D,14.0,15.0,5.0,7.0,10.0,8.0,4.0,8.0,3.0,0.0,1.0,0.0
1177,2020-11-08,Antwerp,Standard,1.0,1.0,D,1.0,0.0,H,17.0,10.0,4.0,3.0,4.0,14.0,3.0,3.0,0.0,3.0,0.0,0.0
1178,2020-11-07,St Truiden,Genk,1.0,2.0,A,1.0,2.0,A,15.0,8.0,2.0,5.0,21.0,19.0,11.0,4.0,5.0,2.0,1.0,0.0
1179,2020-11-07,Eupen,Waasland-Beveren,1.0,1.0,D,0.0,1.0,A,25.0,9.0,8.0,3.0,12.0,12.0,14.0,4.0,1.0,2.0,0.0,0.0
1180,2020-11-07,Kortrijk,Beerschot VA,5.0,5.0,D,2.0,1.0,H,23.0,23.0,8.0,12.0,11.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0
1181,2020-11-06,Mechelen,Charleroi,3.0,3.0,D,2.0,1.0,H,20.0,9.0,7.0,2.0,9.0,12.0,4.0,6.0,2.0,3.0,0.0,0.0
1182,2020-11-02,Waregem,Kortrijk,1.0,1.0,D,0.0,0.0,D,8.0,16.0,2.0,5.0,20.0,8.0,3.0,9.0,2.0,0.0,1.0,0.0
1183,2020-11-01,Waasland-Beveren,Gent,1.0,4.0,A,0.0,4.0,A,14.0,16.0,4.0,9.0,10.0,8.0,7.0,3.0,4.0,0.0,0.0,0.0
1184,2020-11-01,Standard,Oostende,1.0,0.0,H,0.0,0.0,D,13.0,10.0,2.0,2.0,13.0,19.0,9.0,4.0,1.0,3.0,0.0,0.0
1185,2020-11-01,Anderlecht,Antwerp,1.0,0.0,H,0.0,0.0,D,14.0,15.0,4.0,6.0,8.0,9.0,4.0,6.0,0.0,3.0,0.0,0.0
1186,2020-10-31,Club Brugge,Mechelen,2.0,2.0,D,2.0,1.0,H,14.0,10.0,5.0,7.0,15.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0
1187,2020-10-31,Charleroi,Cercle Brugge,3.0,0.0,H,0.0,0.0,D,20.0,9.0,9.0,3.0,18.0,8.0,11.0,1.0,2.0,1.0,0.0,0.0
1188,2020-10-31,Beerschot VA,Oud-Heverlee Leuven,4.0,2.0,H,2.0,1.0,H,18.0,18.0,9.0,5.0,19.0,11.0,7.0,5.0,5.0,1.0,0.0,0.0
1189,2020-10-30,Genk,Eupen,4.0,0.0,H,1.0,0.0,H,14.0,15.0,8.0,4.0,12.0,12.0,3.0,6.0,1.0,2.0,0.0,0.0
1190,2020-10-26,Gent,Genk,1.0,2.0,A,1.0,1.0,D,16.0,8.0,6.0,3.0,15.0,10.0,8.0,3.0,1.0,2.0,0.0,0.0
1191,2020-10-25,St Truiden,Standard,2.0,0.0,H,1.0,0.0,H,9.0,10.0,2.0,4.0,12.0,13.0,4.0,3.0,1.0,1.0,0.0,0.0
1192,2020-10-25,Oostende,Waregem,3.0,0.0,H,3.0,0.0,H,15.0,22.0,9.0,4.0,14.0,13.0,4.0,10.0,1.0,1.0,0.0,0.0
1193,2020-10-25,Antwerp,Beerschot VA,3.0,2.0,H,2.0,1.0,H,11.0,11.0,3.0,2.0,10.0,11.0,8.0,6.0,4.0,2.0,0.0,0.0
1194,2020-10-24,Oud-Heverlee Leuven,Club Brugge,2.0,1.0,H,1.0,1.0,D,12.0,20.0,6.0,10.0,14.0,14.0,4.0,4.0,2.0,3.0,0.0,0.0
1195,2020-10-23,Kortrijk,Anderlecht,1.0,3.0,A,0.0,2.0,A,14.0,16.0,3.0,7.0,10.0,20.0,4.0,3.0,0.0,2.0,0.0,0.0
1196,2020-10-18,Anderlecht,Oud-Heverlee Leuven,2.0,2.0,D,2.0,0.0,H,21.0,18.0,4.0,6.0,10.0,16.0,3.0,8.0,1.0,2.0,0.0,0.0
1197,2020-10-18,Genk,Charleroi,2.0,1.0,H,1.0,0.0,H,11.0,14.0,6.0,5.0,21.0,15.0,4.0,5.0,4.0,2.0,1.0,0.0
1198,2020-10-18,Mouscron,Eupen,0.0,2.0,A,0.0,0.0,D,17.0,13.0,6.0,6.0,9.0,15.0,5.0,4.0,3.0,1.0,0.0,0.0
1199,2020-10-18,Waregem,Antwerp,1.0,3.0,A,1.0,0.0,H,15.0,22.0,6.0,12.0,6.0,9.0,3.0,9.0,1.0,1.0,0.0,0.0
1200,2020-10-17,Standard,Club Brugge,1.0,1.0,D,0.0,1.0,A,13.0,9.0,4.0,3.0,11.0,16.0,8.0,5.0,2.0,3.0,0.0,0.0
1201,2020-10-17,Beerschot VA,St Truiden,6.0,3.0,H,5.0,1.0,H,15.0,12.0,7.0,5.0,14.0,16.0,4.0,4.0,0.0,4.0,0.0,0.0
1202,2020-10-17,Mechelen,Kortrijk,1.0,2.0,A,0.0,0.0,D,19.0,12.0,6.0,6.0,12.0,7.0,7.0,6.0,2.0,1.0,1.0,0.0
1203,2020-10-17,Cercle Brugge,Gent,5.0,2.0,H,2.0,1.0,H,14.0,17.0,9.0,6.0,7.0,12.0,5.0,9.0,0.0,0.0,0.0,0.0
1204,2020-10-04,Oostende,Mouscron,3.0,0.0,H,0.0,0.0,D,16.0,4.0,5.0,1.0,10.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0
1205,2020-10-04,Charleroi,Standard,1.0,2.0,A,0.0,0.0,D,7.0,10.0,2.0,5.0,8.0,12.0,7.0,8.0,2.0,3.0,0.0,0.0
1206,2020-10-04,Gent,Beerschot VA,5.0,1.0,H,3.0,0.0,H,22.0,20.0,6.0,7.0,11.0,13.0,6.0,5.0,1.0,1.0,0.0,0.0
1207,2020-10-04,Club Brugge,Anderlecht,3.0,0.0,H,1.0,0.0,H,22.0,5.0,6.0,2.0,18.0,15.0,8.0,1.0,1.0,4.0,0.0,1.0
1208,2020-10-03,St Truiden,Kortrijk,0.0,0.0,D,0.0,0.0,D,23.0,5.0,4.0,2.0,15.0,17.0,9.0,4.0,3.0,2.0,0.0,1.0
1209,2020-10-03,Eupen,Cercle Brugge,1.0,2.0,A,1.0,1.0,D,10.0,16.0,3.0,6.0,12.0,12.0,8.0,3.0,5.0,4.0,0.0,0.0
1210,2020-10-03,Oud-Heverlee Leuven,Waregem,2.0,1.0,H,1.0,0.0,H,12.0,21.0,7.0,3.0,13.0,7.0,9.0,9.0,1.0,0.0,0.0,0.0
1211,2020-10-03,Waasland-Beveren,Genk,1.0,1.0,D,0.0,0.0,D,18.0,13.0,8.0,2.0,10.0,12.0,4.0,6.0,3.0,3.0,0.0,0.0
1212,2020-10-02,Antwerp,Mechelen,4.0,1.0,H,3.0,0.0,H,11.0,15.0,6.0,5.0,8.0,13.0,4.0,6.0,1.0,2.0,0.0,0.0
1213,2020-09-28,Genk,Oostende,2.0,2.0,D,1.0,1.0,D,11.0,17.0,5.0,11.0,7.0,22.0,6.0,5.0,1.0,5.0,1.0,0.0
1214,2020-09-27,Mouscron,Charleroi,1.0,1.0,D,1.0,1.0,D,7.0,19.0,2.0,6.0,6.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0
1215,2020-09-27,Club Brugge,Cercle Brugge,2.0,1.0,H,1.0,0.0,H,21.0,10.0,5.0,1.0,10.0,10.0,8.0,5.0,1.0,2.0,0.0,0.0
1216,2020-09-27,Anderlecht,Eupen,1.0,1.0,D,0.0,0.0,D,6.0,8.0,3.0,5.0,12.0,20.0,9.0,5.0,2.0,4.0,0.0,0.0
1217,2020-09-27,Standard,Waregem,2.0,2.0,D,0.0,1.0,A,16.0,5.0,4.0,2.0,11.0,26.0,7.0,2.0,2.0,3.0,0.0,0.0
1218,2020-09-26,Gent,Oud-Heverlee Leuven,2.0,3.0,A,0.0,2.0,A,24.0,10.0,6.0,3.0,10.0,11.0,8.0,4.0,2.0,3.0,0.0,0.0
1219,2020-09-26,Mechelen,St Truiden,2.0,0.0,H,0.0,0.0,D,13.0,7.0,5.0,2.0,16.0,16.0,3.0,6.0,3.0,6.0,0.0,0.0
1220,2020-09-26,Beerschot VA,Waasland-Beveren,3.0,2.0,H,1.0,2.0,A,19.0,5.0,6.0,3.0,16.0,9.0,10.0,0.0,1.0,2.0,0.0,0.0
1221,2020-09-25,Kortrijk,Antwerp,1.0,3.0,A,1.0,0.0,H,15.0,14.0,5.0,3.0,24.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0
1222,2020-09-21,Cercle Brugge,St Truiden,3.0,0.0,H,2.0,0.0,H,13.0,14.0,6.0,2.0,15.0,17.0,5.0,4.0,1.0,3.0,0.0,0.0
1223,2020-09-20,Antwerp,Eupen,2.0,2.0,D,0.0,1.0,A,16.0,11.0,5.0,3.0,6.0,15.0,9.0,4.0,2.0,6.0,0.0,0.0
1224,2020-09-20,Genk,Mechelen,3.0,1.0,H,1.0,1.0,D,11.0,18.0,4.0,5.0,11.0,17.0,1.0,4.0,0.0,1.0,0.0,0.0
1225,2020-09-20,Standard,Kortrijk,2.0,1.0,H,2.0,1.0,H,16.0,2.0,5.0,1.0,17.0,21.0,6.0,3.0,0.0,3.0,0.0,0.0
1226,2020-09-20,Waregem,Club Brugge,0.0,6.0,A,0.0,4.0,A,9.0,14.0,4.0,7.0,10.0,12.0,2.0,4.0,1.0,1.0,0.0,0.0
1227,2020-09-19,Waasland-Beveren,Anderlecht,2.0,4.0,A,0.0,2.0,A,14.0,17.0,6.0,7.0,16.0,11.0,5.0,7.0,4.0,1.0,0.0,0.0
1228,2020-09-19,Mouscron,Gent,0.0,1.0,A,0.0,1.0,A,15.0,14.0,3.0,7.0,12.0,5.0,11.0,3.0,3.0,0.0,0.0,0.0
