,Unnamed: 0,Home Full-T Goals,Away Full-T Goals,Home Half-T Goals,Away Half-T Goals,Home Shots,Away Shots,Home Shots Target,Away Shots Target,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Full Result_enc,Half Result_enc,Home_avg5Goal,Away_avg5Goal,Home_avg10Goal,Away_avg10Goal,Home_avg20Goal,Away_avg20Goal,HomeTeamEnc,AwayTeamEnc
1290,1290,0.0,3.0,0.0,1.0,6.0,8.0,5.0,4.0,16.0,12.0,3.0,10.0,0.0,2.0,0.0,0.0,1,1.0,2.0,1.4,1.4,1.1,1.25,1.45,19,0
1291,1291,0.0,3.0,0.0,0.0,9.0,16.0,3.0,8.0,16.0,14.0,2.0,6.0,4.0,1.0,0.0,0.0,1,2.0,1.2,1.8,1.1,1.8,1.15,1.95,16,10
1292,1292,4.0,1.0,3.0,0.0,15.0,6.0,7.0,3.0,9.0,14.0,6.0,5.0,3.0,1.0,0.0,0.0,0,0.0,1.4,1.2,1.8,1.1,2.25,1.15,8,16
1293,1293,6.0,1.0,4.0,0.0,14.0,5.0,9.0,4.0,15.0,9.0,6.0,5.0,1.0,2.0,0.0,1.0,0,0.0,1.4,0.8,1.1,0.6,1.45,0.5,0,6
1294,1294,1.0,0.0,1.0,0.0,5.0,9.0,3.0,2.0,14.0,13.0,4.0,4.0,0.0,1.0,0.0,0.0,0,0.0,1.6,1.6,1.4,1.7,1.9,1.1,5,4
1295,1295,4.0,0.0,2.0,0.0,17.0,8.0,10.0,3.0,13.0,14.0,4.0,6.0,1.0,1.0,0.0,0.0,0,0.0,1.8,2.0,1.8,1.4,1.95,1.25,10,19
1296,1296,0.0,1.0,0.0,0.0,4.0,10.0,1.0,3.0,13.0,12.0,3.0,7.0,3.0,1.0,0.0,0.0,1,2.0,1.2,1.2,1.0,1.4,1.15,1.4,11,3
1297,1297,1.0,1.0,1.0,1.0,10.0,12.0,3.0,6.0,11.0,20.0,3.0,5.0,1.0,3.0,0.0,0.0,2,2.0,0.8,2.2,1.2,2.0,1.1,1.7,12,20
1298,1298,1.0,0.0,1.0,0.0,9.0,9.0,7.0,3.0,9.0,11.0,3.0,6.0,1.0,3.0,0.0,0.0,0,0.0,0.4,1.6,0.7,1.4,1.2,1.15,18,1
1299,1299,0.0,1.0,0.0,0.0,6.0,14.0,4.0,7.0,14.0,13.0,3.0,4.0,3.0,4.0,0.0,0.0,1,2.0,1.0,1.8,1.0,1.2,1.05,1.0,9,7
1300,1300,1.0,2.0,0.0,1.0,7.0,11.0,3.0,6.0,7.0,10.0,6.0,3.0,2.0,2.0,0.0,0.0,1,1.0,2.2,1.2,2.0,1.0,1.7,1.15,20,11
1301,1301,1.0,3.0,0.0,2.0,11.0,8.0,6.0,6.0,12.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,1,1.0,1.8,0.4,1.2,0.7,1.0,1.2,7,18
1302,1302,1.0,1.0,1.0,0.0,6.0,9.0,5.0,6.0,11.0,17.0,6.0,10.0,2.0,3.0,0.0,0.0,2,0.0,1.6,1.6,1.4,1.7,1.15,1.1,1,4
1303,1303,2.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,13.0,9.0,4.0,5.0,2.0,3.0,0.0,1.0,0,2.0,1.8,1.4,1.8,1.1,1.95,1.45,10,0
1304,1304,0.0,3.0,0.0,0.0,6.0,14.0,1.0,5.0,19.0,13.0,4.0,3.0,2.0,1.0,0.0,0.0,1,2.0,0.8,1.0,1.2,1.0,1.1,1.05,12,9
1305,1305,0.0,1.0,0.0,0.0,13.0,11.0,2.0,4.0,14.0,16.0,5.0,6.0,5.0,3.0,0.0,0.0,1,2.0,1.2,1.2,1.1,1.4,1.15,1.4,16,3
1306,1306,2.0,1.0,1.0,0.0,15.0,2.0,5.0,1.0,16.0,13.0,16.0,2.0,2.0,7.0,0.0,1.0,0,0.0,1.6,2.0,1.4,1.4,1.9,1.25,5,19
1307,1307,2.0,3.0,2.0,2.0,8.0,12.0,3.0,9.0,16.0,15.0,7.0,3.0,3.0,1.0,0.0,0.0,1,2.0,0.8,1.4,0.6,1.8,0.5,2.25,6,8
1308,1308,1.0,1.0,1.0,1.0,14.0,8.0,6.0,5.0,13.0,17.0,5.0,7.0,2.0,2.0,0.0,0.0,2,2.0,1.6,1.8,1.4,1.2,1.15,1.0,1,7
1309,1309,0.0,0.0,0.0,0.0,5.0,7.0,1.0,3.0,13.0,23.0,4.0,5.0,2.0,2.0,0.0,0.0,2,2.0,0.4,1.6,0.7,1.4,1.2,1.9,18,5
1310,1310,1.0,2.0,1.0,1.0,8.0,8.0,1.0,4.0,10.0,18.0,3.0,8.0,2.0,1.0,0.0,0.0,1,2.0,2.0,1.0,1.4,1.0,1.25,1.05,19,9
1311,1311,2.0,1.0,0.0,0.0,5.0,4.0,4.0,1.0,17.0,6.0,4.0,3.0,2.0,3.0,0.0,0.0,0,2.0,1.6,1.8,1.7,1.8,1.1,1.95,4,10
1312,1312,3.0,1.0,0.0,1.0,11.0,10.0,6.0,5.0,9.0,11.0,6.0,5.0,0.0,1.0,0.0,0.0,0,1.0,1.2,0.8,1.0,1.2,1.15,1.1,11,12
1313,1313,3.0,2.0,2.0,1.0,12.0,6.0,5.0,3.0,15.0,9.0,6.0,1.0,1.0,2.0,0.0,0.0,0,0.0,1.2,1.8,1.4,1.8,1.4,1.95,3,10
1314,1314,5.0,2.0,3.0,2.0,12.0,10.0,5.0,4.0,8.0,16.0,5.0,2.0,4.0,2.0,1.0,0.0,0,0.0,1.2,0.8,1.1,0.6,1.15,0.5,16,6
1315,1315,4.0,0.0,1.0,0.0,12.0,6.0,7.0,3.0,15.0,10.0,5.0,7.0,2.0,4.0,0.0,1.0,0,0.0,1.6,2.2,1.7,2.0,1.1,1.7,4,20
1316,1316,1.0,1.0,1.0,1.0,12.0,11.0,5.0,7.0,14.0,13.0,3.0,6.0,2.0,4.0,0.0,0.0,2,2.0,1.4,1.4,1.8,1.1,2.25,1.45,8,0
1317,1317,5.0,0.0,3.0,0.0,12.0,9.0,9.0,4.0,14.0,15.0,5.0,2.0,1.0,3.0,0.0,0.0,0,0.0,2.2,2.0,2.0,1.4,1.7,1.25,20,19
1318,1318,1.0,0.0,0.0,0.0,14.0,4.0,6.0,2.0,17.0,19.0,5.0,2.0,2.0,3.0,0.0,0.0,0,2.0,1.4,1.2,1.1,1.0,1.45,1.15,0,11
1319,1319,1.0,0.0,0.0,0.0,11.0,4.0,5.0,2.0,16.0,19.0,2.0,0.0,2.0,2.0,0.0,0.0,0,2.0,1.6,1.6,1.4,1.4,1.9,1.15,5,1
1320,1320,0.0,3.0,0.0,1.0,14.0,8.0,5.0,5.0,5.0,12.0,7.0,5.0,3.0,2.0,0.0,0.0,1,1.0,1.8,1.4,1.8,1.8,1.95,2.25,10,8
1321,1321,1.0,0.0,1.0,0.0,9.0,9.0,4.0,4.0,11.0,12.0,4.0,6.0,3.0,2.0,0.0,0.0,0,0.0,0.8,1.2,0.6,1.4,0.5,1.4,6,3
1322,1322,1.0,0.0,0.0,0.0,7.0,7.0,5.0,3.0,12.0,12.0,2.0,7.0,2.0,2.0,0.0,1.0,0,2.0,0.8,1.2,1.2,1.1,1.1,1.15,12,16
1323,1323,1.0,0.0,1.0,0.0,10.0,8.0,6.0,0.0,14.0,18.0,3.0,5.0,2.0,3.0,0.0,0.0,0,0.0,1.8,1.6,1.2,1.7,1.0,1.1,7,4
1324,1324,3.0,1.0,0.0,0.0,16.0,9.0,7.0,4.0,15.0,16.0,7.0,8.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.4,1.0,0.7,1.05,1.2,9,18
1325,1325,0.0,0.0,0.0,0.0,6.0,11.0,3.0,5.0,12.0,22.0,3.0,5.0,1.0,2.0,0.0,0.0,2,2.0,1.6,1.6,1.7,1.4,1.1,1.9,4,5
1326,1326,2.0,1.0,1.0,1.0,15.0,7.0,7.0,3.0,7.0,18.0,5.0,1.0,0.0,4.0,0.0,0.0,0,2.0,1.6,2.2,1.4,2.0,1.15,1.7,1,20
1327,1327,2.0,2.0,1.0,2.0,5.0,10.0,3.0,4.0,20.0,15.0,3.0,4.0,5.0,1.0,0.0,0.0,2,1.0,1.0,1.6,1.0,1.4,1.05,1.9,9,5
1328,1328,1.0,2.0,1.0,0.0,18.0,5.0,8.0,3.0,15.0,10.0,10.0,4.0,3.0,2.0,0.0,0.0,1,0.0,1.2,1.4,1.4,1.1,1.4,1.45,3,0
1329,1329,4.0,1.0,1.0,1.0,19.0,7.0,8.0,4.0,6.0,14.0,7.0,5.0,0.0,1.0,0.0,0.0,0,2.0,1.4,1.8,1.8,1.2,2.25,1.0,8,7
1330,1330,1.0,3.0,0.0,1.0,10.0,8.0,5.0,6.0,13.0,14.0,3.0,1.0,1.0,2.0,0.0,0.0,1,1.0,1.2,1.2,1.0,1.1,1.15,1.15,11,16
1331,1331,0.0,1.0,0.0,1.0,7.0,2.0,3.0,1.0,15.0,14.0,7.0,4.0,3.0,2.0,0.0,0.0,1,1.0,2.0,0.8,1.4,0.6,1.25,0.5,19,6
1332,1332,2.0,1.0,0.0,0.0,15.0,8.0,3.0,4.0,12.0,12.0,5.0,6.0,0.0,2.0,0.0,0.0,0,2.0,0.4,0.8,0.7,1.2,1.2,1.1,18,12
1333,1333,0.0,3.0,0.0,1.0,9.0,10.0,5.0,7.0,12.0,14.0,6.0,4.0,0.0,2.0,0.0,0.0,1,1.0,2.2,1.8,2.0,1.2,1.7,1.0,20,7
1334,1334,1.0,2.0,1.0,1.0,8.0,13.0,3.0,7.0,12.0,21.0,3.0,3.0,0.0,3.0,0.0,0.0,1,2.0,1.4,1.6,1.1,1.4,1.45,1.9,0,5
1335,1335,1.0,2.0,1.0,1.0,12.0,5.0,3.0,3.0,23.0,13.0,10.0,1.0,2.0,3.0,0.0,1.0,1,2.0,1.2,1.6,1.4,1.4,1.4,1.15,3,1
1336,1336,3.0,1.0,1.0,0.0,7.0,9.0,4.0,4.0,8.0,9.0,0.0,5.0,1.0,2.0,0.0,0.0,0,0.0,1.4,1.2,1.8,1.0,2.25,1.15,8,11
1337,1337,0.0,1.0,0.0,1.0,10.0,10.0,5.0,3.0,13.0,14.0,10.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0.8,2.0,1.2,1.4,1.1,1.25,12,19
1338,1338,2.0,0.0,0.0,0.0,11.0,6.0,8.0,2.0,12.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,0,2.0,1.2,1.0,1.1,1.0,1.15,1.05,16,9
1339,1339,1.0,1.0,1.0,1.0,6.0,8.0,3.0,5.0,18.0,18.0,3.0,7.0,1.0,2.0,0.0,0.0,2,2.0,0.8,1.6,0.6,1.7,0.5,1.1,6,4
1340,1340,2.0,3.0,0.0,1.0,9.0,13.0,6.0,6.0,10.0,13.0,6.0,10.0,0.0,4.0,0.0,0.0,1,1.0,1.8,0.4,1.8,0.7,1.95,1.2,10,18
1341,1341,0.0,0.0,0.0,0.0,11.0,8.0,5.0,3.0,15.0,17.0,9.0,0.0,2.0,2.0,0.0,0.0,2,2.0,1.6,1.4,1.4,1.1,1.15,1.45,1,0
1342,1342,5.0,0.0,1.0,0.0,19.0,5.0,10.0,4.0,16.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.6,0.8,1.7,1.2,1.1,1.1,4,12
1343,1343,0.0,1.0,0.0,0.0,11.0,7.0,4.0,2.0,7.0,16.0,2.0,3.0,0.0,3.0,0.0,0.0,1,2.0,0.4,1.4,0.7,1.8,1.2,2.25,18,8
1344,1344,4.0,0.0,1.0,0.0,8.0,3.0,5.0,1.0,11.0,9.0,1.0,3.0,1.0,2.0,0.0,0.0,0,0.0,1.6,2.2,1.4,2.0,1.9,1.7,5,20
1345,1345,2.0,1.0,1.0,0.0,15.0,11.0,5.0,5.0,8.0,16.0,9.0,2.0,1.0,3.0,0.0,0.0,0,0.0,1.8,0.8,1.2,0.6,1.0,0.5,7,6
1346,1346,1.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,17.0,23.0,3.0,3.0,2.0,5.0,0.0,0.0,0,2.0,1.0,1.2,1.0,1.4,1.05,1.4,9,3
1347,1347,1.0,2.0,0.0,2.0,7.0,8.0,2.0,3.0,16.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0,1,1.0,1.2,1.8,1.0,1.8,1.15,1.95,11,10
1348,1348,1.0,0.0,1.0,0.0,11.0,8.0,8.0,3.0,10.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0,0.0,2.0,1.2,1.4,1.1,1.25,1.15,19,16
1349,1349,2.0,0.0,0.0,0.0,10.0,8.0,6.0,4.0,13.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0,2.0,1.4,1.8,1.1,1.2,1.45,1.0,0,7
1350,1350,1.0,1.0,0.0,0.0,10.0,14.0,5.0,6.0,7.0,16.0,7.0,5.0,1.0,2.0,0.0,0.0,2,2.0,1.2,1.6,1.1,1.4,1.15,1.15,16,1
1351,1351,1.0,1.0,0.0,0.0,14.0,6.0,7.0,2.0,16.0,10.0,3.0,3.0,4.0,1.0,0.0,0.0,2,2.0,1.4,1.6,1.8,1.4,2.25,1.9,8,5
1352,1352,2.0,1.0,0.0,1.0,10.0,7.0,7.0,3.0,22.0,17.0,3.0,0.0,5.0,2.0,0.0,1.0,0,1.0,2.0,0.4,1.4,0.7,1.25,1.2,19,18
1353,1353,2.0,0.0,1.0,0.0,12.0,5.0,8.0,2.0,16.0,17.0,6.0,6.0,1.0,2.0,0.0,0.0,0,0.0,1.2,2.2,1.4,2.0,1.4,1.7,3,20
1354,1354,1.0,2.0,1.0,1.0,8.0,9.0,1.0,5.0,16.0,16.0,2.0,2.0,1.0,2.0,0.0,0.0,1,2.0,0.8,1.0,0.6,1.0,0.5,1.05,6,9
1355,1355,1.0,1.0,1.0,0.0,3.0,4.0,2.0,4.0,16.0,15.0,4.0,7.0,5.0,2.0,0.0,0.0,2,0.0,1.2,1.6,1.0,1.7,1.15,1.1,11,4
1356,1356,1.0,0.0,0.0,0.0,7.0,5.0,4.0,3.0,19.0,15.0,5.0,6.0,3.0,1.0,0.0,0.0,0,2.0,1.8,0.8,1.8,1.2,1.95,1.1,10,12
1357,1357,2.0,1.0,1.0,1.0,6.0,8.0,5.0,5.0,13.0,18.0,6.0,5.0,4.0,0.0,0.0,0.0,0,2.0,0.8,1.4,1.2,1.8,1.1,2.25,12,8
1358,1358,3.0,0.0,2.0,0.0,10.0,3.0,3.0,0.0,9.0,10.0,2.0,5.0,1.0,3.0,0.0,0.0,0,0.0,1.6,1.8,1.4,1.8,1.9,1.95,5,10
1359,1359,1.0,1.0,1.0,0.0,15.0,4.0,7.0,1.0,17.0,14.0,9.0,2.0,2.0,3.0,0.0,1.0,2,0.0,0.4,1.4,0.7,1.1,1.2,1.45,18,0
1360,1360,4.0,1.0,3.0,0.0,8.0,5.0,5.0,4.0,12.0,21.0,6.0,1.0,1.0,2.0,0.0,0.0,0,0.0,1.8,2.0,1.2,1.4,1.0,1.25,7,19
1361,1361,3.0,0.0,1.0,0.0,8.0,7.0,7.0,1.0,12.0,18.0,4.0,3.0,1.0,1.0,0.0,0.0,0,0.0,1.6,1.2,1.7,1.4,1.1,1.4,4,3
1362,1362,5.0,1.0,2.0,1.0,21.0,3.0,13.0,2.0,12.0,12.0,7.0,3.0,2.0,1.0,0.0,0.0,0,0.0,2.2,1.2,2.0,1.1,1.7,1.15,20,16
1363,1363,1.0,0.0,0.0,0.0,7.0,3.0,4.0,1.0,18.0,19.0,5.0,1.0,2.0,6.0,0.0,1.0,0,2.0,1.6,0.8,1.4,0.6,1.15,0.5,1,6
1364,1364,1.0,2.0,1.0,0.0,12.0,7.0,7.0,3.0,16.0,18.0,8.0,3.0,1.0,2.0,0.0,0.0,1,0.0,1.0,1.2,1.0,1.0,1.05,1.15,9,11
1365,1365,1.0,0.0,0.0,0.0,10.0,11.0,2.0,5.0,15.0,10.0,6.0,8.0,0.0,1.0,0.0,0.0,0,2.0,0.8,0.8,0.6,1.2,0.5,1.1,6,12
1366,1366,0.0,0.0,0.0,0.0,9.0,8.0,3.0,3.0,11.0,20.0,8.0,5.0,0.0,3.0,0.0,0.0,2,2.0,1.4,1.6,1.1,1.7,1.45,1.1,0,4
1367,1367,2.0,2.0,1.0,1.0,11.0,11.0,5.0,5.0,15.0,10.0,7.0,5.0,2.0,0.0,0.0,2.0,2,2.0,1.2,0.4,1.0,0.7,1.15,1.2,11,18
1368,1368,1.0,2.0,1.0,1.0,7.0,8.0,2.0,3.0,15.0,20.0,2.0,6.0,3.0,4.0,0.0,0.0,1,2.0,1.2,1.6,1.1,1.4,1.15,1.9,16,5
1369,1369,1.0,2.0,0.0,1.0,16.0,10.0,9.0,5.0,13.0,13.0,3.0,3.0,1.0,3.0,0.0,0.0,1,1.0,1.2,1.8,1.4,1.2,1.4,1.0,3,7
1370,1370,2.0,0.0,2.0,0.0,12.0,10.0,6.0,4.0,14.0,16.0,5.0,5.0,2.0,1.0,0.0,0.0,0,0.0,1.4,2.2,1.8,2.0,2.25,1.7,8,20
1371,1371,1.0,1.0,0.0,0.0,9.0,6.0,4.0,4.0,13.0,19.0,7.0,5.0,0.0,3.0,0.0,0.0,2,2.0,1.8,1.0,1.8,1.0,1.95,1.05,10,9
1372,1372,0.0,4.0,0.0,1.0,4.0,9.0,0.0,6.0,22.0,13.0,6.0,2.0,1.0,1.0,0.0,0.0,1,1.0,2.0,1.6,1.4,1.4,1.25,1.15,19,1
1373,1373,0.0,2.0,0.0,1.0,7.0,11.0,4.0,6.0,16.0,15.0,6.0,5.0,3.0,3.0,0.0,0.0,1,1.0,1.0,1.4,1.0,1.8,1.05,2.25,9,8
1374,1374,2.0,1.0,1.0,0.0,14.0,15.0,11.0,8.0,13.0,17.0,3.0,4.0,1.0,4.0,0.0,0.0,0,0.0,0.4,1.2,0.7,1.4,1.2,1.4,18,3
1375,1375,3.0,2.0,2.0,0.0,10.0,7.0,5.0,5.0,12.0,9.0,4.0,8.0,2.0,2.0,0.0,0.0,0,0.0,0.8,1.4,1.2,1.1,1.1,1.45,12,0
1376,1376,1.0,2.0,1.0,2.0,20.0,6.0,8.0,3.0,7.0,14.0,12.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.8,1.2,1.2,1.1,1.0,1.15,7,16
1377,1377,2.0,0.0,2.0,0.0,11.0,7.0,6.0,0.0,18.0,9.0,6.0,2.0,1.0,2.0,0.0,0.0,0,0.0,1.6,2.0,1.7,1.4,1.1,1.25,4,19
1378,1378,1.0,0.0,1.0,0.0,10.0,7.0,6.0,2.0,11.0,22.0,4.0,4.0,2.0,2.0,0.0,0.0,0,0.0,2.2,0.8,2.0,0.6,1.7,0.5,20,6
1379,1379,1.0,0.0,1.0,0.0,9.0,6.0,4.0,1.0,8.0,11.0,9.0,1.0,0.0,2.0,0.0,0.0,0,0.0,1.6,1.2,1.4,1.0,1.9,1.15,5,11
1380,1380,1.0,0.0,0.0,0.0,14.0,5.0,7.0,3.0,13.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,0,2.0,1.6,1.8,1.4,1.8,1.15,1.95,1,10
1381,1381,1.0,3.0,0.0,0.0,7.0,17.0,2.0,7.0,11.0,21.0,6.0,10.0,2.0,0.0,0.0,0.0,1,2.0,1.2,1.6,1.1,1.7,1.15,1.1,16,4
1382,1382,0.0,0.0,0.0,0.0,19.0,3.0,7.0,3.0,8.0,19.0,9.0,2.0,1.0,3.0,0.0,0.0,2,2.0,1.4,1.0,1.1,1.0,1.45,1.05,0,9
1383,1383,1.0,1.0,1.0,0.0,9.0,10.0,3.0,4.0,15.0,18.0,5.0,2.0,1.0,6.0,0.0,0.0,2,0.0,1.4,1.6,1.8,1.4,2.25,1.15,8,1
1384,1384,2.0,2.0,1.0,1.0,3.0,6.0,2.0,3.0,14.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0,2,2.0,1.2,1.8,1.0,1.2,1.15,1.0,11,7
1385,1385,0.0,2.0,0.0,1.0,10.0,15.0,4.0,6.0,12.0,17.0,1.0,6.0,2.0,3.0,0.0,0.0,1,1.0,1.8,2.2,1.8,2.0,1.95,1.7,10,20
1386,1386,1.0,1.0,1.0,0.0,6.0,8.0,3.0,7.0,14.0,20.0,2.0,3.0,2.0,3.0,0.0,0.0,2,0.0,2.0,1.2,1.4,1.4,1.25,1.4,19,3
1387,1387,1.0,2.0,0.0,1.0,5.0,15.0,2.0,4.0,19.0,12.0,3.0,2.0,3.0,0.0,0.0,0.0,1,1.0,0.8,0.4,0.6,0.7,0.5,1.2,6,18
1388,1388,2.0,0.0,1.0,0.0,17.0,4.0,8.0,2.0,7.0,6.0,9.0,2.0,1.0,0.0,0.0,1.0,0,0.0,1.6,0.8,1.4,1.2,1.9,1.1,5,12
1389,1389,3.0,2.0,2.0,1.0,10.0,12.0,6.0,5.0,20.0,11.0,4.0,4.0,4.0,5.0,0.0,0.0,0,0.0,1.6,1.4,1.4,1.8,1.15,2.25,1,8
1390,1390,1.0,2.0,0.0,1.0,12.0,6.0,3.0,3.0,14.0,15.0,8.0,2.0,1.0,2.0,0.0,0.0,1,1.0,0.4,1.8,0.7,1.8,1.2,1.95,18,10
1391,1391,0.0,2.0,0.0,1.0,10.0,8.0,7.0,7.0,19.0,11.0,6.0,2.0,3.0,0.0,0.0,0.0,1,1.0,1.8,1.4,1.2,1.8,1.0,2.25,7,8
1392,1392,2.0,1.0,0.0,1.0,9.0,7.0,3.0,4.0,16.0,19.0,4.0,9.0,6.0,3.0,0.0,0.0,0,1.0,1.6,1.6,1.4,1.4,1.15,1.9,1,5
1393,1393,2.0,2.0,1.0,0.0,7.0,14.0,5.0,7.0,10.0,15.0,3.0,7.0,1.0,1.0,0.0,0.0,2,0.0,0.8,1.2,1.2,1.0,1.1,1.15,12,11
1394,1394,2.0,1.0,1.0,0.0,16.0,12.0,8.0,4.0,14.0,7.0,10.0,7.0,1.0,2.0,0.0,0.0,0,0.0,1.2,1.2,1.4,1.1,1.4,1.15,3,16
1395,1395,1.0,3.0,0.0,2.0,9.0,7.0,4.0,6.0,19.0,14.0,5.0,5.0,1.0,4.0,0.0,0.0,1,1.0,1.0,2.0,1.0,1.4,1.05,1.25,9,19
1396,1396,1.0,0.0,0.0,0.0,13.0,8.0,7.0,3.0,8.0,9.0,6.0,9.0,0.0,1.0,0.0,0.0,0,2.0,1.6,0.8,1.7,0.6,1.1,0.5,4,6
1397,1397,1.0,2.0,0.0,1.0,11.0,6.0,6.0,5.0,9.0,14.0,5.0,2.0,2.0,1.0,0.0,0.0,1,1.0,2.2,1.4,2.0,1.1,1.7,1.45,20,0
1398,1398,2.0,2.0,2.0,2.0,11.0,9.0,5.0,7.0,17.0,19.0,8.0,4.0,2.0,0.0,0.0,0.0,2,2.0,1.8,1.6,1.8,1.7,1.95,1.1,10,4
1399,1399,3.0,1.0,0.0,1.0,11.0,14.0,3.0,4.0,13.0,22.0,5.0,4.0,3.0,5.0,1.0,1.0,0,1.0,1.4,0.4,1.8,0.7,2.25,1.2,8,18
1400,1400,2.0,1.0,2.0,1.0,15.0,8.0,13.0,5.0,7.0,16.0,12.0,6.0,1.0,3.0,0.0,0.0,0,0.0,1.4,1.2,1.1,1.4,1.45,1.4,0,3
1401,1401,3.0,0.0,2.0,0.0,15.0,4.0,8.0,1.0,7.0,22.0,5.0,4.0,0.0,4.0,0.0,0.0,0,0.0,1.6,1.0,1.4,1.0,1.9,1.05,5,9
1402,1402,3.0,1.0,0.0,1.0,8.0,8.0,6.0,6.0,18.0,14.0,5.0,5.0,3.0,1.0,0.0,0.0,0,1.0,1.2,1.6,1.0,1.4,1.15,1.15,11,1
1403,1403,1.0,0.0,0.0,0.0,5.0,10.0,2.0,6.0,9.0,16.0,4.0,6.0,1.0,3.0,0.0,0.0,0,2.0,1.2,0.8,1.1,1.2,1.15,1.1,16,12
1404,1404,1.0,2.0,0.0,1.0,13.0,9.0,5.0,6.0,13.0,8.0,7.0,4.0,2.0,2.0,0.0,0.0,1,1.0,2.0,2.2,1.4,2.0,1.25,1.7,19,20
1405,1405,2.0,0.0,2.0,0.0,6.0,7.0,2.0,3.0,12.0,13.0,5.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.8,1.8,0.6,1.2,0.5,1.0,6,7
1406,1406,3.0,3.0,1.0,1.0,10.0,13.0,8.0,7.0,18.0,19.0,4.0,5.0,1.0,2.0,0.0,0.0,2,2.0,1.4,1.4,1.1,1.8,1.45,2.25,0,8
1407,1407,2.0,2.0,0.0,1.0,11.0,13.0,7.0,6.0,13.0,21.0,7.0,5.0,0.0,4.0,0.0,1.0,2,1.0,1.8,1.6,1.2,1.4,1.0,1.15,7,1
1408,1408,1.0,2.0,1.0,0.0,15.0,10.0,5.0,4.0,15.0,14.0,3.0,7.0,1.0,3.0,0.0,0.0,1,0.0,1.8,1.2,1.8,1.1,1.95,1.15,10,16
1409,1409,2.0,0.0,1.0,0.0,15.0,3.0,8.0,2.0,8.0,17.0,11.0,1.0,1.0,2.0,0.0,0.0,0,0.0,0.4,2.0,0.7,1.4,1.2,1.25,18,19
1410,1410,0.0,2.0,0.0,1.0,5.0,13.0,2.0,5.0,10.0,13.0,6.0,8.0,1.0,2.0,0.0,0.0,1,1.0,2.2,1.6,2.0,1.4,1.7,1.9,20,5
1411,1411,2.0,2.0,1.0,1.0,10.0,4.0,7.0,3.0,19.0,19.0,4.0,5.0,2.0,4.0,0.0,0.0,2,2.0,1.2,1.2,1.4,1.0,1.4,1.15,3,11
1412,1412,1.0,2.0,0.0,2.0,7.0,7.0,2.0,5.0,16.0,16.0,6.0,2.0,1.0,4.0,0.0,0.0,1,1.0,1.0,0.8,1.0,0.6,1.05,0.5,9,6
1413,1413,0.0,1.0,0.0,0.0,8.0,7.0,5.0,3.0,15.0,13.0,6.0,5.0,2.0,1.0,0.0,1.0,1,2.0,0.8,1.6,1.2,1.7,1.1,1.1,12,4
1414,1414,1.0,3.0,0.0,1.0,8.0,7.0,5.0,2.0,15.0,20.0,10.0,4.0,2.0,1.0,0.0,0.0,1,1.0,2.0,1.8,1.4,1.8,1.25,1.95,19,10
1415,1415,0.0,0.0,0.0,0.0,8.0,19.0,3.0,6.0,10.0,14.0,4.0,11.0,0.0,1.0,0.0,0.0,2,2.0,1.2,1.4,1.1,1.8,1.15,2.25,16,8
1416,1416,1.0,1.0,0.0,1.0,9.0,6.0,3.0,2.0,8.0,12.0,5.0,5.0,1.0,2.0,0.0,0.0,2,1.0,1.6,0.4,1.4,0.7,1.9,1.2,5,18
1417,1417,1.0,0.0,1.0,0.0,13.0,11.0,6.0,4.0,7.0,16.0,8.0,4.0,0.0,2.0,0.0,0.0,0,0.0,1.8,1.2,1.2,1.4,1.0,1.4,7,3
1418,1418,3.0,1.0,1.0,0.0,14.0,7.0,7.0,3.0,8.0,12.0,6.0,4.0,1.0,1.0,0.0,0.0,0,0.0,1.6,1.0,1.4,1.0,1.15,1.05,1,9
1419,1419,2.0,0.0,0.0,0.0,7.0,5.0,2.0,4.0,12.0,18.0,4.0,2.0,0.0,1.0,0.0,0.0,0,2.0,2.2,0.8,2.0,1.2,1.7,1.1,20,12
1420,1420,1.0,0.0,0.0,0.0,9.0,9.0,5.0,3.0,11.0,16.0,1.0,10.0,2.0,2.0,0.0,0.0,0,2.0,1.6,1.2,1.7,1.0,1.1,1.15,4,11
1421,1421,0.0,0.0,0.0,0.0,10.0,8.0,7.0,2.0,15.0,12.0,3.0,4.0,4.0,0.0,0.0,0.0,2,2.0,0.8,1.4,0.6,1.1,0.5,1.45,6,0
